sku,description,ean,url,brand,title,image_urls,currency,mfr,current_price,price
273010,SJCAM SJ4000 WIFI Full HD Sports Camera Features,5055887315346,http://www.expansys.com.sg/sjcam-sj4000-wifi-full-hd-sports-camera-blue-273010/,SJCAM,SJCAM SJ4000 WIFI Full HD Sports Camera ,http://i1.expansys.com/img/b/273010/sjcam-sj4000-wifi-full-hd-sports-camera.jpg,SGD,AP_SJCAMSJ4000WIFI_BU,SG$108.82,SG$108.82
287359,Samsung Galaxy A5 (2016) Dual-SIM SM-A5100 Features,8806088145136,http://www.expansys.com.sg/samsung-galaxy-a5-2016-dual-sim-sm-a5100-unlocked-16gb-gold-287359/,Samsung,Samsung Galaxy A5 (2016) Dual-SIM SM-A5100 ,http://i2.expansys.com/img/b/287359/samsung-galaxy-a5-2016-dual-sim-sm-a5100.jpg,SGD,AP_A5100_16GB_GLD,SG$484.99,SG$484.99
286570,Motorola Moto X Force XT1580 Features,6947681528260,http://www.expansys.com.sg/motorola-moto-x-force-xt1580-unlocked-32gb-black-286570/,Motorola,Motorola Moto X Force XT1580 ,http://i1.expansys.com/img/b/286570/motorola-moto-x-force-xt1580.jpg,SGD,AP_XT1580_BLK,SG$889.99,SG$889.99
284814,Motorola Moto X Style XT1572 Features,6947681527508,http://www.expansys.com.sg/motorola-moto-x-style-xt1572-unlocked-32gb-white-284814/,Motorola,Motorola Moto X Style XT1572 ,http://i1.expansys.com/img/b/284814/motorola-moto-x-style-xt1572.jpg,SGD,AP_XT1572_WHT,SG$564.99,SG$564.99
282123,ASUS ZenFone 2 Deluxe Dual SIM - ZE551ML Features,4712900150971,http://www.expansys.com.sg/asus-zenfone-2-deluxe-dual-sim-ze551ml-unlocked-lte-16gb-white-282123/,,ASUS ZenFone 2 Deluxe Dual SIM - ZE551ML ,http://i1.expansys.com/img/b/282123/asus-zenfone-2-deluxe-dual-sim-ze551ml.jpg,SGD,889349150979,SG$344.99,SG$344.99
283581,Motorola Moto X Play XT1562 Dual SIM Features,6947681527478,http://www.expansys.com.sg/motorola-moto-x-play-dual-sim-unlocked-16gb-black-283581/,Motorola,Motorola Moto X Play XT1562 Dual SIM ,http://i1.expansys.com/img/b/283581/motorola-moto-x-play-dual-sim.jpg,SGD,AP_MotoXPlay_dual_BLK,SG$489.99,SG$489.99
286184,Microsoft Lumia 950 XL RM-1085 Features,6438158745827,http://www.expansys.com.sg/microsoft-lumia-950-xl-rm-1085-unlocked-32gb-black-286184/,Microsoft,Microsoft Lumia 950 XL RM-1085 ,http://i1.expansys.com/img/b/286184/microsoft-lumia-950-xl-rm-1085.jpg,SGD,AP_RM-1085_BLK,SG$729.99,SG$729.99
288130,LG G5 Features,AP_H850_BLK,http://www.expansys.com.sg/lg-g5-unlocked-32gb-titan-288130/,,LG G5 ,http://i1.expansys.com/img/b/288130/lg-g5.jpg,,,,
287361,Samsung Galaxy A7 (2016) Dual-SIM SM-A7100 Features,8806088151847,http://www.expansys.com.sg/samsung-galaxy-a7-2016-dual-sim-sm-a7100-unlocked-lte-16gb-white-287361/,Samsung,Samsung Galaxy A7 (2016) Dual-SIM SM-A7100 ,http://i1.expansys.com/img/b/287361/samsung-galaxy-a7-2016-dual-sim-sm-a7100.jpg,SGD,AP_A7100_2016_16GB_WHT,SG$544.99,SG$544.99
284813,Motorola Moto X Style XT1572 Features,6947681527492,http://www.expansys.com.sg/motorola-moto-x-style-xt1572-unlocked-32gb-black-284813/,Motorola,Motorola Moto X Style XT1572 ,http://i1.expansys.com/img/b/284813/motorola-moto-x-style-xt1572.jpg,SGD,AP_XT1572_BLK,SG$564.99,SG$564.99
285893,Google Nexus 6P H1512 Features,6901443077106,http://www.expansys.com.sg/google-nexus-6p-h1512-unlocked-64gb-graphite-grey-285893/,Google,Google Nexus 6P H1512 ,http://i1.expansys.com/img/b/285893/google-nexus-6p-h1512.jpg,SGD,AP_H1512_64BLK,SG$834.99,SG$834.99
284423,Samsung Galaxy Note5 (Dual SIM) SM-N9200 Features,8806086991308,http://www.expansys.com.sg/samsung-galaxy-note5-dual-sim-sm-n9200-unlocked-lte-64gb-gold-platinum-284423/,Samsung,Samsung Galaxy Note5 (Dual SIM) SM-N9200 ,http://i1.expansys.com/img/b/284423/samsung-galaxy-note5-dual-sim-sm-n9200.jpg,SGD,AP_SM-N9200_64_GLD,"SG$1,034.99","SG$1,034.99"
273215,"YOTAPHONE 2 (YD201) LTE, 32GB, Black Features",4627080310469,http://www.expansys.com.sg/yotaphone-2-yd201-lte-32gb-black-with-free-bumper-case-273215/,,"YOTAPHONE 2 (YD201) LTE, 32GB, Black ",http://i2.expansys.com/img/b/273215/yotaphone-2-yd201-lte-32gb-black.jpg,SGD,,SG$635.00,SG$635.00
288138,Samsung Galaxy S7 Dual SIM SM-G930F Features,AP_SM-G930F_GLD,http://www.expansys.com.sg/samsung-galaxy-s7-unlocked-32gb-gold-platinum-288138/,,Samsung Galaxy S7 Dual SIM SM-G930F ,http://i2.expansys.com/img/b/288138/samsung-galaxy-s7.jpg,,,,
280813,Samsung Galaxy Tab S2 9.7 SM-T815C Features,8806088033914,http://www.expansys.com.sg/samsung-galaxy-tab-s2-97-sm-t815c-lte-32gb-white-280813/,Samsung,Samsung Galaxy Tab S2 9.7 SM-T815C ,http://i1.expansys.com/img/b/280813/samsung-galaxy-tab-s2-97-sm-t815c.jpg,SGD,AP_SM-T815C_WHT,SG$734.99,SG$734.99
285791,Apple iPad Pro A1584 Features,888462521734,http://www.expansys.com.sg/apple-ipad-pro-a1584-wifi-128gb-silver-285791/,,Apple iPad Pro A1584 ,http://i1.expansys.com/img/b/285791/apple-ipad-pro-a1584.jpg,SGD,888462521734,"SG$1,329.99","SG$1,329.99"
285790,Apple iPad Pro A1584 Features,888462520997,http://www.expansys.com.sg/apple-ipad-pro-a1584-wifi-128gb-space-gray-285790/,,Apple iPad Pro A1584 ,http://i1.expansys.com/img/b/285790/apple-ipad-pro-a1584.jpg,SGD,888462520997,"SG$1,329.99","SG$1,329.99"
285855,Apple iPad Pro A1652 Features,888462533515,http://www.expansys.com.sg/apple-ipad-pro-a1652-lte-128gb-gold-285855/,,Apple iPad Pro A1652 ,http://i2.expansys.com/img/b/285855/apple-ipad-pro-a1652.jpg,SGD,888462533515,"SG$1,529.99","SG$1,529.99"
280814,Samsung Galaxy Tab S2 9.7 SM-T815C Features,8806088033778,http://www.expansys.com.sg/samsung-galaxy-tab-s2-97-sm-t815-lte-32gb-gold-280814/,Samsung,Samsung Galaxy Tab S2 9.7 SM-T815C ,http://i1.expansys.com/img/b/280814/samsung-galaxy-tab-s2-97-sm-t815.jpg,SGD,AP_SM-T815C_GLD,SG$734.99,SG$734.99
280812,Samsung Galaxy Tab S2 9.7 SM-T815C Features,8806088033839,http://www.expansys.com.sg/samsung-galaxy-tab-s2-97-sm-t815-lte-32gb-black-280812/,Samsung,Samsung Galaxy Tab S2 9.7 SM-T815C ,http://i1.expansys.com/img/b/280812/samsung-galaxy-tab-s2-97-sm-t815.jpg,SGD,AP_SM-T815C_BLK,SG$734.99,SG$734.99
280806,Samsung Galaxy Tab S2 8.0 SM-T715C Features,8806088030517,http://www.expansys.com.sg/samsung-galaxy-tab-s2-80-sm-t715c-lte-32gb-black-280806/,Samsung,Samsung Galaxy Tab S2 8.0 SM-T715C ,http://i2.expansys.com/img/b/280806/samsung-galaxy-tab-s2-80-sm-t715c.jpg,SGD,AP_SM-T715C_BLK,SG$554.99,SG$554.99
285854,Apple iPad Pro A1652 Features,888462532778,http://www.expansys.com.sg/apple-ipad-pro-a1652-lte-128gb-silver-285854/,,Apple iPad Pro A1652 ,http://i1.expansys.com/img/b/285854/apple-ipad-pro-a1652.jpg,SGD,888462532778,"SG$1,529.99","SG$1,529.99"
280805,Samsung Galaxy Tab S2 8.0 SM-T710 Features,8806088031613,http://www.expansys.com.sg/samsung-galaxy-tab-s2-80-sm-t710-wifi-32gb-gold-280805/,Samsung,Samsung Galaxy Tab S2 8.0 SM-T710 ,http://i2.expansys.com/img/b/280805/samsung-galaxy-tab-s2-80-sm-t710.jpg,SGD,AP_SM-T710_GLD,SG$474.99,SG$474.99
280810,Samsung Galaxy Tab S2 9.7 SM-T810 Features,8806088034065,http://www.expansys.com.sg/samsung-galaxy-tab-s2-97-sm-t810-wifi-32gb-white-280810/,Samsung,Samsung Galaxy Tab S2 9.7 SM-T810 ,http://i1.expansys.com/img/b/280810/samsung-galaxy-tab-s2-97-sm-t810.jpg,SGD,AP_SM-T810_WHT,SG$589.99,SG$589.99
280811,Samsung Galaxy Tab S2 9.7 SM-T810 Features,8806088035079,http://www.expansys.com.sg/samsung-galaxy-tab-s2-97-sm-t810-wifi-32gb-gold-280811/,Samsung,Samsung Galaxy Tab S2 9.7 SM-T810 ,http://i1.expansys.com/img/b/280811/samsung-galaxy-tab-s2-97-sm-t810.jpg,SGD,AP_SM-T810_GLD,SG$589.99,SG$589.99
280804,Samsung Galaxy Tab S2 8.0 SM-T710 Features,8806088030814,http://www.expansys.com.sg/samsung-galaxy-tab-s2-80-sm-t710-wifi-32gb-white-280804/,Samsung,Samsung Galaxy Tab S2 8.0 SM-T710 ,http://i1.expansys.com/img/b/280804/samsung-galaxy-tab-s2-80-sm-t710.jpg,SGD,AP_SM-T710_WHT,SG$474.99,SG$474.99
280762,Samsung Galaxy Tab S2 8.0 SM-T710 Features,8806088031279,http://www.expansys.com.sg/samsung-galaxy-tab-s2-80-sm-t710-wifi-32gb-black-280762/,Samsung,Samsung Galaxy Tab S2 8.0 SM-T710 ,http://i1.expansys.com/img/b/280762/samsung-galaxy-tab-s2-80-sm-t710.jpg,SGD,AP_SM-T710_BLK,SG$474.99,SG$474.99
285792,Apple iPad Pro A1584 Features,888462522472,http://www.expansys.com.sg/apple-ipad-pro-a1584-wifi-128gb-gold-285792/,,Apple iPad Pro A1584 ,http://i1.expansys.com/img/b/285792/apple-ipad-pro-a1584.jpg,SGD,888462522472,"SG$1,329.99","SG$1,329.99"
262227,Plantronics Voyager Edge Bluetooth v4.0 Headset with NFC Features,5033588042358,http://www.expansys.com.sg/plantronics-voyager-edge-bluetooth-v4-0-headset-with-nfc-glacial-white-262227/,,Plantronics Voyager Edge Bluetooth v4.0 Headset with NFC ,http://i2.expansys.com/img/b/262227/plantronics-voyager-edge-bluetooth-v4-0-headset-with-nfc.jpg,SGD,017229144118,SG$117.99,SG$117.99
268547,Google Nexus 9 Features,4718487661213,http://www.expansys.com.sg/google-nexus-9-tablet-unlocked-lte-32gb-indigo-black-268547/,Google,Google Nexus 9 ,http://i2.expansys.com/img/b/268547/google-nexus-9-tablet.jpg,SGD,AP_NEXUS9LTE_BLK,SG$519.99,SG$519.99
279326,Plantronics BackBeat PRO Wireless Headphones with Mic Features,5033588042419,http://www.expansys.com.sg/plantronics-backbeat-pro-wireless-stereo-headset-black-279326/,Plantronics,Plantronics BackBeat PRO Wireless Headphones with Mic ,http://i2.expansys.com/img/b/279326/plantronics-backbeat-pro-wireless-stereo-headset.jpg,SGD,AP_BACKBEATPRO,SG$244.99,SG$244.99
262568,Plantronics BackBeat Fit Wireless Headphones + Mic Features,5033588042150,http://www.expansys.com.sg/plantronics-backbeat-fit-wireless-headphones-mic-blue-262568/,,Plantronics BackBeat Fit Wireless Headphones + Mic ,http://i2.expansys.com/img/b/262568/plantronics-backbeat-fit-wireless-headphones-mic.jpg,SGD,5033588042112,SG$112.99,SG$112.99
254470,Philips SHP9500/00 HiFi Headphones Features,8712581691448,http://www.expansys.com.sg/philips-shp9500-00-hifi-headphones-254470/,Philips,Philips SHP9500/00 HiFi Headphones,http://i1.expansys.com/img/b/254470/philips-shp9500-00-hifi-headphones.jpg,SGD,AP_SHP9500/00,SG$272.31,SG$272.31
242175,hoomia Magic Pencil Headset Features,5055887315445,http://www.expansys.com.sg/hoomia-magic-pencil-headset-green-smartphones-tablets-242175/,hoomia,hoomia Magic Pencil Headset ,http://i2.expansys.com/img/b/242175/hoomia-magic-pencil-headset.jpg,SGD,AP_HM-PC-G,SG$11.26,SG$11.26
285090,i.Tech PowerBrick Portable Wireless Speaker w/Qi Charging Features,4895146012545,http://www.expansys.com.sg/i-tech-powerbrick-portable-wireless-speaker-w-qi-charging-brown-285090/,i.Tech,i.Tech PowerBrick Portable Wireless Speaker w/Qi Charging ,http://i1.expansys.com/img/b/285090/i-tech-powerbrick-portable-wireless-speaker-w-qi-charging.jpg,SGD,AP_i.Tech PowerBrick,SG$63.99,SG$63.99
281263,TDK A08 Trek Mini Weatherized Bluetooth Mono Speaker Features,020356622107,http://www.expansys.com.sg/tdk-a08-trek-mini-weathrized-bluetooth-mono-speaker-white-281263/,,TDK A08 Trek Mini Weatherized Bluetooth Mono Speaker ,http://i1.expansys.com/img/b/281263/tdk-a08-trek-mini-weathrized-bluetooth-mono-speaker.jpg,SGD,020356622107,SG$11.99,SG$11.99
274409,i.Tech MyVoice 3000 Bluetooth Headset Features,MyVoice 3000,http://www.expansys.com.sg/i-tech-myvoice-3000-black-274409/,,i.Tech MyVoice 3000 Bluetooth Headset ,http://i2.expansys.com/img/b/274409/i-tech-myvoice-3000.jpg,,,,
234075,Marshall MAJOR II Headphones with Microphone Features,7340055309851,http://www.expansys.com.sg/marshall-major-headphones-with-microphone-black-234075/,Marshall,Marshall MAJOR II Headphones with Microphone ,http://i2.expansys.com/img/b/234075/marshall-major-headphones-with-microphone.jpg,SGD,AP_MHP-90985,SG$136.07,SG$136.07
276529,TDK WR680 On-Ear Headphones Features,020356621971,http://www.expansys.com.sg/tdk-wr680-on-ear-headphones-white-276529/,TDK,TDK WR680 On-Ear Headphones ,http://i2.expansys.com/img/b/276529/tdk-wr680-on-ear-headphones.jpg,SGD,77000021590,SG$36.15,SG$36.15
237356,Plantronics Voyager Legend Bluetooth Headset Features,5033588039341,http://www.expansys.com.sg/plantronics-voyager-legend-237356/,,Plantronics Voyager Legend Bluetooth Headset,http://i2.expansys.com/img/b/237356/plantronics-voyager-legend.jpg,SGD,5033588038795,SG$89.99,SG$89.99
279425,Philips Fidelio X2 Headphones Features,6923410731682,http://www.expansys.com.sg/philips-fidelio-x2-headphones-black-279425/,Philips,Philips Fidelio X2 Headphones ,http://i2.expansys.com/img/b/279425/philips-fidelio-x2-headphones.jpg,SGD,AP_Philips_Fidelio_X2/00,SG$371.50,SG$371.50
257614,Sony SBH80 Stereo Bluetooth Headset Features,7311271429142,http://www.expansys.com.sg/sony-sbh80-stereo-bluetooth-headset-black-257614/,,Sony SBH80 Stereo Bluetooth Headset ,http://i1.expansys.com/img/b/257614/sony-sbh80-stereo-bluetooth-headset.jpg,SGD,7311271429128,SG$91.99,SG$91.99
286472,Sony Stereo Bluetooth Headset SBH54 Features,7311271545897,http://www.expansys.com.sg/sony-stereo-bluetooth-headset-sbh54-gold-286472/,,Sony Stereo Bluetooth Headset SBH54 ,http://i1.expansys.com/img/b/286472/sony-stereo-bluetooth-headset-sbh54.jpg,SGD,7311271545903,SG$135.99,SG$135.99
284389,Motorola moto 360 (2nd Gen.) Features,6947681529137,http://www.expansys.com.sg/motorola-moto-360-2nd-generation-womens-42mm-case-rose-gold-leather-284389/,,Motorola moto 360 (2nd Gen.) ,http://i2.expansys.com/img/b/284389/motorola-moto-360-2nd-generation.jpg,SGD,6947681528079,SG$399.99,SG$399.99
276263,Sony SmartWatch 3 SWR50 Features,7311271506829,http://www.expansys.com.sg/sony-smartwatch-3-swr50-silicon-white-276263/,Sony,Sony SmartWatch 3 SWR50 ,http://i1.expansys.com/img/b/276263/sony-smartwatch-3-swr50.jpg,SGD,SWR50White,SG$226.17,SG$226.17
288272,Garmin Forerunner 235 GPS Watch with Wrist-based HR Features,AP_010-03717-54,http://www.expansys.com.sg/garmin-forerunner-235-gps-watch-with-wrist-based-hr-black-gray-288272/,,Garmin Forerunner 235 GPS Watch with Wrist-based HR ,http://i1.expansys.com/img/b/288272/garmin-forerunner-235-gps-watch-with-wrist-based-hr.jpg,,,,
285231,Samsung Gear S2 SM-R720 Features,8806088100531,http://www.expansys.com.sg/samsung-gear-s2-sport-sm-r720-dark-gray-285231/,,Samsung Gear S2 SM-R720 ,http://i1.expansys.com/img/b/285231/samsung-gear-s2-sport-sm-r720.jpg,SGD,8806088078038,SG$384.99,SG$384.99
285233,Samsung Gear S2 SM-R720 Features,AP_SM-R720_WHT,http://www.expansys.com.sg/samsung-gear-s2-sport-sm-r720-white-285233/,,Samsung Gear S2 SM-R720 ,http://i1.expansys.com/img/b/285233/samsung-gear-s2-sport-sm-r720.jpg,SGD,,SG$374.99,SG$374.99
279905,Innodoo PAICK Smart Watch Features,4897069510061,http://www.expansys.com.sg/innodoo-paick-smart-watch-white-279905/,Innodoo,Innodoo PAICK Smart Watch ,http://i2.expansys.com/img/b/279905/innodoo-paick-smart-watch.jpg,SGD,Innodoo_Paick_WT,SG$108.99,SG$108.99
274671,LG Watch Urbane W150 Features,8806084998224,http://www.expansys.com.sg/lg-watch-urbane-w150-gold-274671/,,LG Watch Urbane W150 ,http://i1.expansys.com/img/b/274671/lg-watch-urbane-w150.jpg,SGD,8806084982322,SG$344.99,SG$344.99
272896,Withings Activité Pop Watch Features,3700546700798,http://www.expansys.com.sg/withings-activite-pop-watch-blue-272896/,,Withings Activité Pop Watch ,http://i2.expansys.com/img/b/272896/withings-activite-pop-watch.jpg,SGD,3700546700767,SG$180.99,SG$180.99
259753,Garmin Vívofit Features,0753759119591,http://www.expansys.com.sg/garmin-vivofit-blue-259753/,,Garmin Vívofit ,http://i1.expansys.com/img/b/259753/garmin-vivofit.jpg,SGD,0753759119591,SG$144.42,SG$144.42
281207,ASUS VivoWatch HC-A01 Features,4712900065534,http://www.expansys.com.sg/asus-vivowatch-black-281207/,,ASUS VivoWatch HC-A01 ,http://i2.expansys.com/img/b/281207/asus-vivowatch.jpg,SGD,889349065532,SG$181.99,SG$181.99
287764,ASUS ZenWatch 2 (Men) - WI501Q Features,4712900258127,http://www.expansys.com.sg/asus-zenwatch-2-men-wi501q-metal-black-287764/,,ASUS ZenWatch 2 (Men) - WI501Q ,http://i1.expansys.com/img/b/287764/asus-zenwatch-2-men-wi501q.jpg,SGD,889349258125,SG$364.99,SG$364.99
265574,Sony Smartband Talk SWR30 Features,7311271504511,http://www.expansys.com.sg/sony-smartband-talk-with-2-black-wristbands-sl-265574/,Sony,Sony Smartband Talk SWR30 ,http://i1.expansys.com/img/b/265574/sony-smartband-talk.jpg,SGD,1291-6169,SG$135.34,SG$135.34
274670,LG Watch Urbane W150 Features,8806084998231,http://www.expansys.com.sg/lg-watch-urbane-w150-silver-274670/,,LG Watch Urbane W150 ,http://i1.expansys.com/img/b/274670/lg-watch-urbane-w150.jpg,SGD,8806084980700,SG$344.99,SG$344.99
284387,Motorola moto 360 (2nd Gen.) Features,6947681529144,http://www.expansys.com.sg/motorola-moto-360-2nd-gen-mens-42mm-case-black-leather-284387/,,Motorola moto 360 (2nd Gen.) ,http://i2.expansys.com/img/b/284387/motorola-moto-360-2nd-gen.jpg,SGD,6947681528062,SG$409.99,SG$409.99
287372,Motorola Moto 360 Sport Features,6947681527461,http://www.expansys.com.sg/motorola-moto-360-2nd-gen-sport-45mm-black-silicone-band-287372/,Motorola,Motorola Moto 360 Sport ,http://i1.expansys.com/img/b/287372/motorola-moto-360-2nd-gen.jpg,SGD,AP_SM4293AE7B1,SG$399.99,SG$399.99
273009,SJCAM SJ4000 WIFI Full HD Sports Camera Features,5055887315353,http://www.expansys.com.sg/sjcam-sj4000-wifi-full-hd-sports-camera-gold-273009/,SJCAM,SJCAM SJ4000 WIFI Full HD Sports Camera ,http://i2.expansys.com/img/b/273009/sjcam-sj4000-wifi-full-hd-sports-camera.jpg,SGD,AP_SJCAMSJ4000WIFI_GD,SG$118.99,SG$118.99
273006,SJCAM SJ4000 WIFI Full HD Sports Camera Features,5055887315377,http://www.expansys.com.sg/sjcam-sj4000-wifi-full-hd-sports-camera-silver-273006/,SJCAM,SJCAM SJ4000 WIFI Full HD Sports Camera ,http://i2.expansys.com/img/b/273006/sjcam-sj4000-wifi-full-hd-sports-camera.jpg,SGD,AP_SJCAMSJ4000WIFI_SR,SG$118.99,SG$118.99
273004,SJCAM SJ4000 WIFI Full HD Sports Camera Features,5055887315339,http://www.expansys.com.sg/sjcam-sj4000-wifi-full-hd-sports-camera-black-273004/,SJCAM,SJCAM SJ4000 WIFI Full HD Sports Camera ,http://i1.expansys.com/img/b/273004/sjcam-sj4000-wifi-full-hd-sports-camera.jpg,SGD,AP_SJCAMSJ4000WIFI_BK,SG$118.99,SG$118.99
266787,GoPro HERO4 Silver Features,0818279013436,http://www.expansys.com.sg/gopro-hero4-silver-standard-266787/,GoPro,GoPro HERO4 Silver ,http://i2.expansys.com/img/b/266787/gopro-hero4-silver.jpg,SGD,CASH4,SG$551.41,SG$551.41
272999,Withings Home HD camera with environmental sensors Features,3700546700507,http://www.expansys.com.sg/withings-home-hd-camera-with-environmental-sensors-white-wood-272999/,,Withings Home HD camera with environmental sensors ,http://i2.expansys.com/img/b/272999/withings-home-hd-camera-with-environmental-sensors.jpg,SGD,3700546700507,SG$274.99,SG$274.99
sku,description,ean,url,brand,title,image_urls,currency,mfr,instock,current_price,price
286472,Sony Stereo Bluetooth Headset SBH54 Features,7311271545897,http://www.expansys.com.sg/sony-stereo-bluetooth-headset-sbh54-gold-286472/,,Sony Stereo Bluetooth Headset SBH54 ,http://i1.expansys.com/img/b/286472/sony-stereo-bluetooth-headset-sbh54.jpg,SGD,7311271545903,"[<Selector xpath='//*[@id=""stock""]/@content' data=u'in_stock'>]",SG$135.99,SG$135.99
254438,Marley Positive Vibration Headphones Features,846885000762,http://www.expansys.com.sg/marley-positive-vibration-headphones-3-button-mircophone-raste-254438/,Marley,Marley Positive Vibration Headphones ,http://i2.expansys.com/img/b/254438/marley-positive-vibration-headphones.jpg,SGD,AP_EM-JH013RA,"[<Selector xpath='//*[@id=""stock""]/@content' data=u'out_of_stock'>]",SG$72.48,SG$72.48
262227,Plantronics Voyager Edge Bluetooth v4.0 Headset with NFC Features,5033588042358,http://www.expansys.com.sg/plantronics-voyager-edge-bluetooth-v4-0-headset-with-nfc-glacial-white-262227/,,Plantronics Voyager Edge Bluetooth v4.0 Headset with NFC ,http://i2.expansys.com/img/b/262227/plantronics-voyager-edge-bluetooth-v4-0-headset-with-nfc.jpg,SGD,017229144118,"[<Selector xpath='//*[@id=""stock""]/@content' data=u'in_stock'>]",SG$117.99,SG$117.99
279326,Plantronics BackBeat PRO Wireless Headphones with Mic Features,5033588042419,http://www.expansys.com.sg/plantronics-backbeat-pro-wireless-stereo-headset-black-279326/,Plantronics,Plantronics BackBeat PRO Wireless Headphones with Mic ,http://i2.expansys.com/img/b/279326/plantronics-backbeat-pro-wireless-stereo-headset.jpg,SGD,AP_BACKBEATPRO,"[<Selector xpath='//*[@id=""stock""]/@content' data=u'in_stock'>]",SG$244.99,SG$244.99
262568,Plantronics BackBeat Fit Wireless Headphones + Mic Features,5033588042150,http://www.expansys.com.sg/plantronics-backbeat-fit-wireless-headphones-mic-blue-262568/,,Plantronics BackBeat Fit Wireless Headphones + Mic ,http://i2.expansys.com/img/b/262568/plantronics-backbeat-fit-wireless-headphones-mic.jpg,SGD,5033588042112,"[<Selector xpath='//*[@id=""stock""]/@content' data=u'in_stock'>]",SG$112.99,SG$112.99
254470,Philips SHP9500/00 HiFi Headphones Features,8712581691448,http://www.expansys.com.sg/philips-shp9500-00-hifi-headphones-254470/,Philips,Philips SHP9500/00 HiFi Headphones,http://i1.expansys.com/img/b/254470/philips-shp9500-00-hifi-headphones.jpg,SGD,AP_SHP9500/00,"[<Selector xpath='//*[@id=""stock""]/@content' data=u'out_of_stock'>]",SG$272.31,SG$272.31
242175,hoomia Magic Pencil Headset Features,5055887315445,http://www.expansys.com.sg/hoomia-magic-pencil-headset-green-smartphones-tablets-242175/,hoomia,hoomia Magic Pencil Headset ,http://i2.expansys.com/img/b/242175/hoomia-magic-pencil-headset.jpg,SGD,AP_HM-PC-G,"[<Selector xpath='//*[@id=""stock""]/@content' data=u'in_stock'>]",SG$11.26,SG$11.26
285090,i.Tech PowerBrick Portable Wireless Speaker w/Qi Charging Features,4895146012545,http://www.expansys.com.sg/i-tech-powerbrick-portable-wireless-speaker-w-qi-charging-brown-285090/,i.Tech,i.Tech PowerBrick Portable Wireless Speaker w/Qi Charging ,http://i1.expansys.com/img/b/285090/i-tech-powerbrick-portable-wireless-speaker-w-qi-charging.jpg,SGD,AP_i.Tech PowerBrick,"[<Selector xpath='//*[@id=""stock""]/@content' data=u'in_stock'>]",SG$63.99,SG$63.99
281263,TDK A08 Trek Mini Weatherized Bluetooth Mono Speaker Features,020356622107,http://www.expansys.com.sg/tdk-a08-trek-mini-weathrized-bluetooth-mono-speaker-white-281263/,,TDK A08 Trek Mini Weatherized Bluetooth Mono Speaker ,http://i1.expansys.com/img/b/281263/tdk-a08-trek-mini-weathrized-bluetooth-mono-speaker.jpg,SGD,020356622107,"[<Selector xpath='//*[@id=""stock""]/@content' data=u'in_stock'>]",SG$11.99,SG$11.99
282314,ASUS Zenfone 2 Laser Dual SIM ZE550KL Features,4712900138535,http://www.expansys.com.sg/asus-zenfone-2-laser-dual-sim-ze550kl-unlocked-lte-16gb-red-282314/,,ASUS Zenfone 2 Laser Dual SIM ZE550KL ,http://i1.expansys.com/img/b/282314/asus-zenfone-2-laser-dual-sim-ze550kl.jpg,SGD,889349138533,"[<Selector xpath='//*[@id=""stock""]/@content' data=u'in_stock'>]",SG$264.99,SG$264.99
287359,Samsung Galaxy A5 (2016) Dual-SIM SM-A5100 Features,8806088145136,http://www.expansys.com.sg/samsung-galaxy-a5-2016-dual-sim-sm-a5100-unlocked-16gb-gold-287359/,Samsung,Samsung Galaxy A5 (2016) Dual-SIM SM-A5100 ,http://i2.expansys.com/img/b/287359/samsung-galaxy-a5-2016-dual-sim-sm-a5100.jpg,SGD,AP_A5100_16GB_GLD,"[<Selector xpath='//*[@id=""stock""]/@content' data=u'in_stock'>]",SG$484.99,SG$484.99
273005,SJCAM SJ4000 WIFI Full HD Sports Camera Features,5055887315391,http://www.expansys.com.sg/sjcam-sj4000-wifi-full-hd-sports-camera-yellow-273005/,SJCAM,SJCAM SJ4000 WIFI Full HD Sports Camera ,http://i2.expansys.com/img/b/273005/sjcam-sj4000-wifi-full-hd-sports-camera.jpg,SGD,AP_SJCAMSJ4000WIFI_YE,"[<Selector xpath='//*[@id=""stock""]/@content' data=u'in_stock'>]",SG$118.99,SG$118.99
284389,Motorola moto 360 (2nd Gen.) Features,6947681529137,http://www.expansys.com.sg/motorola-moto-360-2nd-generation-womens-42mm-case-rose-gold-leather-284389/,,Motorola moto 360 (2nd Gen.) ,http://i2.expansys.com/img/b/284389/motorola-moto-360-2nd-generation.jpg,SGD,6947681528079,"[<Selector xpath='//*[@id=""stock""]/@content' data=u'in_stock'>]",SG$399.99,SG$399.99
242676,SOL REPUBLIC Cleartalk Cable Features,817210011067,http://www.expansys.com.sg/sol-republic-cleartalk-cable-purple-242676/,,SOL REPUBLIC Cleartalk Cable ,http://i2.expansys.com/img/b/242676/sol-republic-cleartalk-cable.jpg,SGD,817210011067,"[<Selector xpath='//*[@id=""stock""]/@content' data=u'in_stock'>]",SG$30.99,SG$30.99
241560,Sony SBH20 Stereo Bluetooth Headset Features,7311271409823,http://www.expansys.com.sg/sony-sbh20-stereo-bluetooth-headset-black-241560/,,Sony SBH20 Stereo Bluetooth Headset ,http://i1.expansys.com/img/b/241560/sony-sbh20-stereo-bluetooth-headset.jpg,SGD,7311271409687,"[<Selector xpath='//*[@id=""stock""]/@content' data=u'in_stock'>]",SG$42.99,SG$42.99
